0.390000, 0.000000, -0.050020, -0.140363, -0.016241
0.400000, 0.000000, 0.016241, -0.056913, 0.001172
0.410000, 0.000000, -0.001172, -0.049958, -0.008377
0.420000, 0.000000, 0.008377, -0.016353, 0.016708
0.430000, 0.000000, -0.016708, -0.059526, -0.011493
0.440000, 0.000000, 0.011493, -0.013082, 0.027280
0.450000, 0.000000, -0.027280, -0.086080, -0.021488
0.460000, 0.000000, 0.021488, -0.005165, -0.032340
0.470000, 0.000000, 0.032340, 0.078697, 0.024976
0.480000, 0.000000, -0.024976, -0.012582, 0.057900
0.490000, 0.000000, -0.057900, -0.162499, -0.037812
0.500000, 0.000000, 0.037812, -0.015429, 0.012471
0.510000, 0.000000, -0.012471, -0.052471, -0.000454
0.520000, 0.000000, 0.000454, -0.038527, -0.050950
0.530000, 0.000000, 0.050950, 0.105991, -0.044211
0.540000, 0.000000, 0.044211, 0.191361, 0.028427
0.550000, 0.000000, -0.028427, 0.062968, 0.075708
0.560000, 0.000000, -0.075708, -0.151568, 0.006265
0.570000, 0.000000, -0.006265, -0.122592, -0.068122
0.580000, 0.000000, 0.068122, 0.088883, -0.078587
0.590000, 0.000000, 0.078587, 0.268266, 0.000101
0.600000, 0.000000, -0.000101, 0.193338, 0.002605
0.610000, 0.000000, -0.002605, 0.141557, 0.009651
0.620000, 0.000000, -0.009651, 0.083517, 0.074372
0.630000, 0.000000, -0.074372, -0.133944, 0.064794
0.640000, 0.000000, -0.064794, -0.265576, 0.020908
0.650000, 0.000000, -0.020908, -0.250670, -0.067348
0.660000, 0.000000, 0.067348, -0.009047, -0.049434
0.670000, 0.000000, 0.049434, 0.114796, -0.022653
0.680000, 0.000000, 0.022653, 0.140885, 0.042467
0.690000, 0.000000, -0.042467, -0.009856, 0.031212
0.700000, 0.000000, -0.031212, -0.085384, 0.020111
0.710000, 0.000000, -0.020111, -0.115449, -0.009135
0.720000, 0.000000, 0.009135, -0.061808, -0.067798
0.730000, 0.000000, 0.067798, 0.132617, -0.026124
0.740000, 0.000000, 0.026124, 0.161127, 0.061823
0.750000, 0.000000, -0.061823, -0.046840, 0.078928
0.760000, 0.000000, -0.078928, -0.239204, 0.024971
0.770000, 0.000000, -0.024971, -0.239693, -0.059869
0.780000, 0.000000, 0.059869, -0.020603, -0.026629
0.790000, 0.000000, 0.026629, 0.045195, 0.004539
0.800000, 0.000000, -0.004539, 0.017100, -0.007053
0.810000, 0.000000, 0.007053, 0.031546, 0.020960
0.820000, 0.000000, -0.020960, -0.034430, -0.025684
0.830000, 0.000000, 0.025684, 0.044628, -0.014865
0.840000, 0.000000, 0.014865, 0.069192, 0.043237
0.850000, 0.000000, -0.043237, -0.066441, 0.049938
0.860000, 0.000000, -0.049938, -0.179871, -0.021966
0.870000, 0.000000, 0.021966, -0.072896, -0.061244
0.880000, 0.000000, 0.061244, 0.103769, 0.017541
0.890000, 0.000000, -0.017541, 0.021711, 0.003574
0.900000, 0.000000, -0.003574, 0.008420, 0.023399
0.910000, 0.000000, -0.023399, -0.057247, 0.049767
0.920000, 0.000000, -0.049767, -0.175702, 0.004731
0.930000, 0.000000, -0.004731, -0.141844, -0.014579
0.940000, 0.000000, 0.014579, -0.071094, 0.007779
0.950000, 0.000000, -0.007779, -0.080001, -0.019250
0.960000, 0.000000, 0.019250, -0.010840, 0.025158
0.970000, 0.000000, -0.025158, -0.081347, -0.010459
0.980000, 0.000000, 0.010459, -0.033012, 0.015626
0.990000, 0.000000, -0.015626, -0.071586, 0.013199
1.000000, 1.000000, 0.986801, 2.599759, 0.672632
1.010000, 1.000000, 0.327368, 2.729280, 1.162538
1.020000, 1.000000, -0.162538, 1.617896, 1.242977
1.030000, 1.000000, -0.242977, 0.626441, 1.140615
1.040000, 1.000000, -0.140615, 0.153847, 0.946734
1.050000, 1.000000, 0.053266, 0.296941, 0.756162
1.060000, 1.000000, 0.243838, 0.890341, 0.826345
1.070000, 1.000000, 0.173655, 1.129879, 0.913015
1.080000, 1.000000, 0.086985, 1.093794, 0.949427
1.090000, 1.000000, 0.050573, 0.983636, 0.969564
1.100000, 1.000000, 0.030436, 0.852381, 0.919657
1.110000, 1.000000, 0.080343, 0.890576, 0.941305
1.120000, 1.000000, 0.058695, 0.855719, 0.901591
1.130000, 1.000000, 0.098409, 0.940747, 0.905655
1.140000, 1.000000, 0.094345, 0.990822, 0.898625
1.150000, 1.000000, 0.101375, 1.050714, 0.903736
1.160000, 1.000000, 0.096264, 1.083890, 0.924427
1.170000, 1.000000, 0.075573, 1.056545, 0.961655
1.180000, 1.000000, 0.038345, 0.940527, 0.948254
1.190000, 1.000000, 0.051746, 0.894882, 0.902456
1.200000, 1.000000, 0.097544, 0.982570, 0.962288
1.210000, 1.000000, 0.037712, 0.883675, 0.903812
1.220000, 1.000000, 0.096188, 0.975762, 0.883620
1.230000, 1.000000, 0.116380, 1.093564, 0.933353
1.240000, 1.000000, 0.066647, 1.049104, 0.987072
1.250000, 1.000000, 0.012928, 0.879900, 1.009927
1.260000, 1.000000, -0.009927, 0.698137, 0.978891
1.270000, 1.000000, 0.021109, 0.646569, 0.917892
1.280000, 1.000000, 0.082108, 0.767234, 0.870195
1.290000, 1.000000, 0.129805, 0.980065, 0.921437
1.300000, 1.000000, 0.078563, 0.999990, 0.927082
1.310000, 1.000000, 0.072918, 1.009640, 0.926234
1.320000, 1.000000, 0.073766, 1.021867, 0.922322
1.330000, 1.000000, 0.077678, 1.043331, 0.959699
1.340000, 1.000000, 0.040301, 0.960360, 0.934298
1.350000, 1.000000, 0.065702, 0.972218, 0.908602
1.360000, 1.000000, 0.091398, 1.048083, 0.965161
1.370000, 1.000000, 0.034839, 0.951911, 0.924541
1.380000, 1.000000, 0.075459, 0.997461, 0.971320
1.390000, 1.000000, 0.028680, 0.901882, 0.921131
1.400000, 1.000000, 0.078869, 0.971995, 0.957797
1.410000, 1.000000, 0.042203, 0.920940, 0.906439
1.420000, 1.000000, 0.093561, 1.026862, 0.980237
1.430000, 1.000000, 0.019763, 0.903323, 0.917103
1.440000, 1.000000, 0.082897, 0.990888, 0.936898
1.450000, 1.000000, 0.063102, 0.996633, 0.918799
1.460000, 1.000000, 0.081201, 1.054222, 0.925179
1.470000, 1.000000, 0.074821, 1.080065, 0.991986
1.480000, 1.000000, 0.008014, 0.922743, 0.998698
1.490000, 1.000000, 0.001302, 0.795328, 0.965737
1.500000, 1.000000, 0.034263, 0.788108, 0.970014
1.510000, 1.000000, 0.029986, 0.766910, 0.935407
1.520000, 1.000000, 0.064593, 0.845262, 0.939830
1.530000, 1.000000, 0.060170, 0.889258, 0.887089
1.540000, 1.000000, 0.112911, 1.066753, 0.893529
1.550000, 1.000000, 0.106471, 1.179161, 0.963833
1.560000, 1.000000, 0.036167, 1.079066, 0.949203
1.570000, 1.000000, 0.050797, 1.053825, 0.931204
1.580000, 1.000000, 0.068796, 1.082033, 0.937727
1.590000, 1.000000, 0.062273, 1.084854, 0.969041
1.600000, 1.000000, 0.030959, 1.005230, 1.009660
1.610000, 1.000000, -0.009660, 0.840858, 0.976638
1.620000, 1.000000, 0.023362, 0.810577, 0.962498
1.630000, 1.000000, 0.037502, 0.821113, 0.883893
1.640000, 1.000000, 0.116107, 1.039368, 0.886841
1.650000, 1.000000, 0.113159, 1.188328, 1.008913
1.660000, 1.000000, -0.008913, 0.976388, 0.971571
1.670000, 1.000000, 0.028429, 0.933952, 1.001573
1.680000, 1.000000, -0.001573, 0.815933, 0.919741
1.690000, 1.000000, 0.080259, 0.950830, 0.976953
1.700000, 1.000000, 0.023047, 0.889011, 0.911336
1.710000, 1.000000, 0.088664, 1.027777, 0.976226
1.720000, 1.000000, 0.023774, 0.950912, 0.927407
1.730000, 1.000000, 0.072593, 1.034216, 0.903357
1.740000, 1.000000, 0.096643, 1.156620, 1.006208
1.750000, 1.000000, -0.006208, 0.971684, 1.007344
1.760000, 1.000000, -0.007344, 0.843406, 0.936191
1.770000, 1.000000, 0.063809, 0.937235, 0.902754
1.780000, 1.000000, 0.097246, 1.089295, 0.936517
1.790000, 1.000000, 0.063483, 1.111398, 1.019626
1.800000, 1.000000, -0.019626, 0.911261, 1.025690
1.810000, 1.000000, -0.025690, 0.754832, 0.946849
1.820000, 1.000000, 0.053151, 0.848234, 0.928523
1.830000, 1.000000, 0.071477, 0.957888, 0.943486
1.840000, 1.000000, 0.056514, 0.999989, 0.952251
1.850000, 1.000000, 0.047749, 1.012070, 0.985290
1.860000, 1.000000, 0.014710, 0.934845, 0.933195
1.870000, 1.000000, 0.066805, 1.021627, 0.957416
1.880000, 1.000000, 0.042584, 1.016163, 0.997189
1.890000, 1.000000, 0.002811, 0.909696, 0.956703
1.900000, 1.000000, 0.043297, 0.943733, 1.002825
1.910000, 1.000000, -0.002825, 0.840411, 0.971696
1.920000, 1.000000, 0.028304, 0.852496, 0.980962
1.930000, 1.000000, 0.019038, 0.832701, 0.970300
1.940000, 1.000000, 0.029700, 0.848190, 0.954000
1.950000, 1.000000, 0.046000, 0.902921, 0.895331
1.960000, 1.000000, 0.104669, 1.101039, 0.969287
1.970000, 1.000000, 0.030713, 1.046384, 1.021042
1.980000, 1.000000, -0.021042, 0.877536, 1.029273
1.990000, 1.000000, -0.029273, 0.734277, 0.996079
2.000000, 1.000000, 0.003921, 0.715129, 0.962020
2.010000, 1.000000, 0.037980, 0.787240, 0.968181
2.020000, 1.000000, 0.031819, 0.821260, 0.957440
2.030000, 1.000000, 0.042560, 0.877746, 0.978725
2.040000, 1.000000, 0.021275, 0.862842, 0.999382
2.050000, 1.000000, 0.000618, 0.799670, 0.968327
2.060000, 1.000000, 0.031673, 0.838312, 0.936972
2.070000, 1.000000, 0.063028, 0.948112, 0.906032
2.080000, 1.000000, 0.093968, 1.111644, 0.988186
2.090000, 1.000000, 0.011814, 1.012579, 1.032912
2.100000, 1.000000, -0.032912, 0.829642, 0.942018
2.110000, 1.000000, 0.057982, 0.941014, 0.956749
2.120000, 1.000000, 0.043251, 0.973681, 0.935601
2.130000, 1.000000, 0.064399, 1.058714, 0.977980
2.140000, 1.000000, 0.022020, 1.007717, 0.958003
2.150000, 1.000000, 0.041997, 1.029638, 0.995190
2.160000, 1.000000, 0.004810, 0.944228, 0.964694
2.170000, 1.000000, 0.035306, 0.967062, 0.948138
2.180000, 1.000000, 0.051862, 1.025186, 0.939699
2.190000, 1.000000, 0.060301, 1.090839, 0.933246
2.200000, 1.000000, 0.066754, 1.158316, 1.000358
2.210000, 1.000000, -0.000358, 1.029707, 0.979740
2.220000, 1.000000, 0.020260, 0.997523, 0.999104
2.230000, 1.000000, 0.000896, 0.918278, 0.980851
2.240000, 1.000000, 0.019149, 0.910058, 1.011074
2.250000, 1.000000, -0.011074, 0.820165, 0.943440
2.260000, 1.000000, 0.056560, 0.938071, 0.946767
2.270000, 1.000000, 0.053233, 1.009897, 0.983786
2.280000, 1.000000, 0.016214, 0.966731, 0.941037
2.290000, 1.000000, 0.058963, 1.054924, 0.965411
2.300000, 1.000000, 0.034589, 1.051358, 0.995211
2.310000, 1.000000, 0.004789, 0.973001, 1.034333
2.320000, 1.000000, -0.034333, 0.812764, 0.976457
2.330000, 1.000000, 0.023543, 0.851685, 0.930265
2.340000, 1.000000, 0.069735, 0.997342, 0.981068
2.350000, 1.000000, 0.018932, 0.966124, 0.970947
2.360000, 1.000000, 0.029053, 0.977785, 0.922905
2.370000, 1.000000, 0.077095, 1.115074, 0.953339
2.380000, 1.000000, 0.046661, 1.132190, 1.005943
2.390000, 1.000000, -0.005943, 1.009427, 1.040100
2.400000, 1.000000, -0.040100, 0.831973, 0.963735
2.410000, 1.000000, 0.036265, 0.906645, 0.967635
2.420000, 1.000000, 0.032365, 0.942219, 0.959854
2.430000, 1.000000, 0.040146, 0.991591, 0.965634
2.440000, 1.000000, 0.034366, 1.013382, 0.957544
2.450000, 1.000000, 0.042456, 1.053433, 1.001676
2.460000, 1.000000, -0.001676, 0.964953, 0.961153
2.470000, 1.000000, 0.038847, 1.013333, 0.985809
2.480000, 1.000000, 0.014191, 0.978569, 0.938165
2.490000, 1.000000, 0.061835, 1.084398, 0.964521
2.500000, 1.000000, 0.035479, 1.088241, 1.013695
2.510000, 1.000000, -0.013695, 0.963717, 1.019141
2.520000, 1.000000, -0.019141, 0.861465, 0.995212
2.530000, 1.000000, 0.004788, 0.848413, 0.944830
2.540000, 1.000000, 0.055170, 0.970509, 0.919431
2.550000, 1.000000, 0.080569, 1.125407, 0.979582
2.560000, 1.000000, 0.020418, 1.079496, 1.016183
2.570000, 1.000000, -0.016183, 0.955725, 1.024803
2.580000, 1.000000, -0.024803, 0.843533, 0.964306
2.590000, 1.000000, 0.035694, 0.921650, 0.978153
2.600000, 1.000000, 0.021847, 0.935484, 0.938174
2.610000, 1.000000, 0.061826, 1.056207, 1.008482
2.620000, 1.000000, -0.008482, 0.954295, 1.014004
2.630000, 1.000000, -0.014004, 0.872386, 0.995462
2.640000, 1.000000, 0.004538, 0.860452, 0.938913
2.650000, 1.000000, 0.061087, 1.000805, 0.956953
2.660000, 1.000000, 0.043047, 1.051923, 0.938421
2.670000, 1.000000, 0.061579, 1.144458, 0.963725
2.680000, 1.000000, 0.036275, 1.145440, 1.044904
2.690000, 1.000000, -0.044904, 0.932489, 1.036643
2.700000, 1.000000, -0.036643, 0.803953, 0.940391
2.710000, 1.000000, 0.059609, 0.962985, 0.906919
2.720000, 1.000000, 0.093081, 1.160832, 0.953779
2.730000, 1.000000, 0.046221, 1.182434, 1.016110
2.740000, 1.000000, -0.016110, 1.039403, 1.030999
2.750000, 1.000000, -0.030999, 0.899604, 1.016244
2.760000, 1.000000, -0.016244, 0.834451, 0.951663
2.770000, 1.000000, 0.048337, 0.955999, 0.980276
2.780000, 1.000000, 0.019724, 0.962831, 0.954944
2.790000, 1.000000, 0.045056, 1.041015, 0.958484
2.800000, 1.000000, 0.041516, 1.088205, 0.958470
2.810000, 1.000000, 0.041530, 1.125683, 1.046880
2.820000, 1.000000, -0.046880, 0.917320, 0.966265
2.830000, 1.000000, 0.033735, 0.988000, 1.004200
2.840000, 1.000000, -0.004200, 0.928255, 0.969193
2.850000, 1.000000, 0.030807, 0.982655, 0.941231
2.860000, 1.000000, 0.058769, 1.094692, 0.971567
2.870000, 1.000000, 0.028433, 1.095475, 1.047052
2.880000, 1.000000, -0.047052, 0.898270, 1.053377
2.890000, 1.000000, -0.053377, 0.741551, 1.005320
2.900000, 1.000000, -0.005320, 0.751285, 0.964499
2.910000, 1.000000, 0.035501, 0.861084, 0.901891
2.920000, 1.000000, 0.098109, 1.107722, 0.969675
2.930000, 1.000000, 0.030325, 1.105838, 0.990609
2.940000, 1.000000, 0.009391, 1.059122, 1.034415
2.950000, 1.000000, -0.034415, 0.909121, 1.048768
2.960000, 1.000000, -0.048768, 0.762206, 1.021890
2.970000, 1.000000, -0.021890, 0.723746, 0.986808
2.980000, 1.000000, 0.013192, 0.784256, 0.908742
2.990000, 1.000000, 0.091258, 1.035322, 0.968367
3.000000, 1.000000, 0.031633, 1.056242, 0.994179
3.010000, 1.000000, 0.005821, 1.012544, 0.978298
3.020000, 1.000000, 0.021702, 1.026088, 1.030216
3.030000, 1.000000, -0.030216, 0.894808, 1.038810
3.040000, 1.000000, -0.038810, 0.778967, 1.014090
3.050000, 1.000000, -0.014090, 0.757708, 0.952615
3.060000, 1.000000, 0.047385, 0.902837, 0.948335
3.070000, 1.000000, 0.051665, 1.016564, 0.930921
3.080000, 1.000000, 0.069079, 1.150540, 0.960814
3.090000, 1.000000, 0.039186, 1.171061, 1.047533
3.100000, 1.000000, -0.047533, 0.958839, 1.025570
3.110000, 1.000000, -0.025570, 0.868504, 0.984388
3.120000, 1.000000, 0.015612, 0.906613, 1.000690
3.130000, 1.000000, -0.000690, 0.885857, 0.972836
3.140000, 1.000000, 0.027164, 0.947470, 0.945877
3.150000, 1.000000, 0.054123, 1.063299, 0.941990
3.160000, 1.000000, 0.058010, 1.159088, 1.012307
3.170000, 1.000000, -0.012307, 1.043581, 1.042538
3.180000, 1.000000, -0.042538, 0.884755, 0.968725
3.190000, 1.000000, 0.031275, 0.966081, 0.978404
3.200000, 1.000000, 0.021596, 0.991438, 0.980762
3.210000, 1.000000, 0.019238, 1.006378, 1.020699
3.220000, 1.000000, -0.020699, 0.911111, 1.016926
3.230000, 1.000000, -0.016926, 0.854352, 0.945883
3.240000, 1.000000, 0.054117, 1.001331, 0.931335
3.250000, 1.000000, 0.068665, 1.142798, 0.981739
3.260000, 1.000000, 0.018261, 1.114257, 0.975544
3.270000, 1.000000, 0.024456, 1.117314, 0.973259
3.280000, 1.000000, 0.026741, 1.125430, 0.995681
3.290000, 1.000000, 0.004319, 1.071570, 0.996303
3.300000, 1.000000, 0.003697, 1.032426, 1.048128
3.310000, 1.000000, -0.048128, 0.863384, 1.044812
3.320000, 1.000000, -0.044812, 0.750412, 0.986643
3.330000, 1.000000, 0.013357, 0.819378, 0.980340
3.340000, 1.000000, 0.019660, 0.880283, 0.988234
3.350000, 1.000000, 0.011766, 0.904902, 0.967920
3.360000, 1.000000, 0.032080, 0.979773, 0.954251
3.370000, 1.000000, 0.045749, 1.071199, 0.971641
3.380000, 1.000000, 0.028359, 1.092993, 1.016534
3.390000, 1.000000, -0.016534, 0.992113, 1.021584
3.400000, 1.000000, -0.021584, 0.908198, 0.970369
3.410000, 1.000000, 0.029631, 0.982394, 0.938367
3.420000, 1.000000, 0.061633, 1.117872, 0.938533
3.430000, 1.000000, 0.061467, 1.217118, 0.965916
3.440000, 1.000000, 0.034084, 1.220458, 1.041487
3.450000, 1.000000, -0.041487, 1.024653, 1.023822
3.460000, 1.000000, -0.023822, 0.933693, 0.981103
3.470000, 1.000000, 0.018897, 0.976159, 0.963060
3.480000, 1.000000, 0.036940, 1.050970, 0.943190
3.490000, 1.000000, 0.056810, 1.159495, 0.987632
3.500000, 1.000000, 0.012368, 1.120836, 1.062925
3.510000, 1.000000, -0.062925, 0.895897, 1.031353
3.520000, 1.000000, -0.031353, 0.819633, 0.957286
3.530000, 1.000000, 0.042714, 0.955329, 0.972693
3.540000, 1.000000, 0.027307, 1.006881, 1.007044
3.550000, 1.000000, -0.007044, 0.956684, 0.993747
3.560000, 1.000000, 0.006253, 0.959320, 0.951245
3.570000, 1.000000, 0.048755, 1.073809, 1.018848
3.580000, 1.000000, -0.018848, 0.973734, 1.020630
3.590000, 1.000000, -0.020630, 0.902626, 0.994192
3.600000, 1.000000, 0.005808, 0.919429, 0.947103
3.610000, 1.000000, 0.052897, 1.055025, 0.978659
3.620000, 1.000000, 0.021341, 1.067401, 0.992493
3.630000, 1.000000, 0.007507, 1.044909, 1.038018
3.640000, 1.000000, -0.038018, 0.907592, 0.996277
3.650000, 1.000000, 0.003723, 0.921427, 0.952816
3.660000, 1.000000, 0.047184, 1.042625, 0.956887
3.670000, 1.000000, 0.043113, 1.118411, 1.018437
3.680000, 1.000000, -0.018437, 1.012127, 1.030794
3.690000, 1.000000, -0.030794, 0.906930, 1.049668
3.700000, 1.000000, -0.049668, 0.777243, 0.968367
3.710000, 1.000000, 0.031633, 0.898990, 0.991538
3.720000, 1.000000, 0.008462, 0.917672, 0.937487
3.730000, 1.000000, 0.062513, 1.081044, 0.962884
3.740000, 1.000000, 0.037116, 1.130297, 0.953446
3.750000, 1.000000, 0.046554, 1.197921, 1.040218
3.760000, 1.000000, -0.040218, 1.015591, 1.061769
3.770000, 1.000000, -0.061769, 0.831106, 0.985995
3.780000, 1.000000, 0.014005, 0.896403, 0.926044
3.790000, 1.000000, 0.073956, 1.096195, 1.003274
3.800000, 1.000000, -0.003274, 1.033079, 1.032499
3.810000, 1.000000, -0.032499, 0.918092, 0.960066
3.820000, 1.000000, 0.039934, 1.029153, 0.971492
3.830000, 1.000000, 0.028508, 1.072851, 1.044369
3.840000, 1.000000, -0.044369, 0.912442, 1.033622
3.850000, 1.000000, -0.033622, 0.829326, 0.955872
3.860000, 1.000000, 0.044128, 0.972833, 0.957316
3.870000, 1.000000, 0.042684, 1.067370, 1.020143
3.880000, 1.000000, -0.020143, 0.971506, 0.967908
3.890000, 1.000000, 0.032092, 1.048182, 0.947054
3.900000, 1.000000, 0.052946, 1.155454, 0.985163
3.910000, 1.000000, 0.014837, 1.132639, 1.000595
3.920000, 1.000000, -0.000595, 1.079913, 1.035268
3.930000, 1.000000, -0.035268, 0.948834, 1.045515
3.940000, 1.000000, -0.045515, 0.825955, 0.956198
3.950000, 1.000000, 0.043802, 0.973236, 0.915422
3.960000, 1.000000, 0.084578, 1.182474, 0.934605
3.970000, 1.000000, 0.065395, 1.285895, 1.014355
3.980000, 1.000000, -0.014355, 1.154502, 1.075945
3.990000, 1.000000, -0.075945, 0.900601, 1.053235
4.000000, 1.000000, -0.053235, 0.776056, 0.981230
4.010000, 1.000000, 0.018770, 0.870293, 0.916621
4.020000, 1.000000, 0.083379, 1.105327, 0.970696
4.030000, 1.000000, 0.029304, 1.130842, 1.016843
4.040000, 1.000000, -0.016843, 1.035024, 1.024179
4.050000, 1.000000, -0.024179, 0.948994, 1.015710
4.060000, 1.000000, -0.015710, 0.906856, 0.975880
4.070000, 1.000000, 0.024120, 0.980294, 0.957363
4.080000, 1.000000, 0.042637, 1.080510, 1.025675
4.090000, 1.000000, -0.025675, 0.971173, 1.010304
4.100000, 1.000000, -0.010304, 0.939112, 0.960267
4.110000, 1.000000, 0.039733, 1.046758, 0.991916
4.120000, 1.000000, 0.008084, 1.036851, 1.005233
4.130000, 1.000000, -0.005233, 0.998493, 1.015514
4.140000, 1.000000, -0.015514, 0.943544, 1.007929
4.150000, 1.000000, -0.007929, 0.923334, 0.961071
4.160000, 1.000000, 0.038929, 1.032684, 1.011172
4.170000, 1.000000, -0.011172, 0.974895, 0.959508
4.180000, 1.000000, 0.040492, 1.077281, 0.947547
4.190000, 1.000000, 0.052453, 1.180481, 1.045604
4.200000, 1.000000, -0.045604, 0.994613, 1.000379
4.210000, 1.000000, -0.000379, 0.988692, 0.995759
4.220000, 1.000000, 0.004241, 0.989726, 0.966866
4.230000, 1.000000, 0.033134, 1.067651, 1.023636
4.240000, 1.000000, -0.023636, 0.970597, 0.990039
4.250000, 1.000000, 0.009961, 0.995213, 0.976996
4.260000, 1.000000, 0.023004, 1.044165, 1.030881
4.270000, 1.000000, -0.030881, 0.934998, 0.992384
4.280000, 1.000000, 0.007616, 0.962968, 1.016843
4.290000, 1.000000, -0.016843, 0.912767, 1.007877
4.300000, 1.000000, -0.007877, 0.902009, 0.936202
4.310000, 1.000000, 0.063798, 1.085119, 0.947548
4.320000, 1.000000, 0.052452, 1.184543, 1.032029
4.330000, 1.000000, -0.032029, 1.035878, 1.045546
4.340000, 1.000000, -0.045546, 0.898476, 1.043998
4.350000, 1.000000, -0.043998, 0.799054, 0.966258
4.360000, 1.000000, 0.033742, 0.931277, 0.929996
4.370000, 1.000000, 0.070004, 1.118431, 0.944845
4.380000, 1.000000, 0.055155, 1.217048, 1.021161
4.390000, 1.000000, -0.021161, 1.090334, 0.998671
4.400000, 1.000000, 0.001329, 1.065533, 1.032115
4.410000, 1.000000, -0.032115, 0.953285, 1.041496
4.420000, 1.000000, -0.041496, 0.846952, 1.016935
4.430000, 1.000000, -0.016935, 0.832558, 0.942894
4.440000, 1.000000, 0.057106, 1.016676, 0.950651
4.450000, 1.000000, 0.049349, 1.126006, 0.974136
4.460000, 1.000000, 0.025864, 1.148370, 1.009189
4.470000, 1.000000, -0.009189, 1.075268, 0.998085
4.480000, 1.000000, 0.001915, 1.054633, 1.000178
4.490000, 1.000000, -0.000178, 1.031655, 1.010988
4.500000, 1.000000, -0.010988, 0.985401, 0.970343
4.510000, 1.000000, 0.029657, 1.060943, 0.997542
4.520000, 1.000000, 0.002458, 1.039771, 0.959095
4.530000, 1.000000, 0.040905, 1.131302, 0.988284
4.540000, 1.000000, 0.011716, 1.117544, 1.007401
4.550000, 1.000000, -0.007401, 1.060361, 1.000602
4.560000, 1.000000, -0.000602, 1.037873, 1.033253
4.570000, 1.000000, -0.033253, 0.931863, 0.985059
4.580000, 1.000000, 0.014941, 0.985038, 1.000020
4.590000, 1.000000, -0.000020, 0.978270, 1.000052
4.600000, 1.000000, -0.000052, 0.975310, 1.036097
4.610000, 1.000000, -0.036097, 0.876082, 1.016442
4.620000, 1.000000, -0.016442, 0.858078, 1.009563
4.630000, 1.000000, -0.009563, 0.859504, 0.993475
4.640000, 1.000000, 0.006525, 0.902599, 0.952945
4.650000, 1.000000, 0.047055, 1.042147, 0.988859
4.660000, 1.000000, 0.011141, 1.046665, 0.953278
4.670000, 1.000000, 0.046722, 1.151567, 1.003976
4.680000, 1.000000, -0.003976, 1.090685, 1.059096
4.690000, 1.000000, -0.059096, 0.903676, 1.033786
4.700000, 1.000000, -0.033786, 0.836446, 1.000880
4.710000, 1.000000, -0.000880, 0.869165, 0.971244
4.720000, 1.000000, 0.028756, 0.968771, 0.960724
4.730000, 1.000000, 0.039276, 1.069048, 0.972835
4.740000, 1.000000, 0.027165, 1.112105, 1.028015
4.750000, 1.000000, -0.028015, 0.998895, 1.051243
4.760000, 1.000000, -0.051243, 0.857979, 1.022823
4.770000, 1.000000, -0.022823, 0.829526, 0.941902
4.780000, 1.000000, 0.058098, 1.020730, 0.914036
4.790000, 1.000000, 0.085964, 1.230275, 0.945991
4.800000, 1.000000, 0.054009, 1.301562, 1.049565
4.810000, 1.000000, -0.049565, 1.083289, 1.026389
